Country,Position,Date,Song title,Song author 
Japan,11,2004-01-31,Sweet Candy Rain,Lovinson
Japan,12,2004-01-31,Powerless,Nelly Furtado
Japan,13,2004-01-31,Private Laughter,Bonnie Pink
Japan,14,2004-01-31,Kiseki No Kaori Dance.,Aya Matsuura
Japan,15,2004-01-31,You Don't Know My Name,Alicia Keys
Japan,16,2004-01-31,Into The Hollywood Groove,Madonna & Missy Elliott
Japan,17,2004-01-31,Kiyoshi No Dodompa,Kiyoshi Hikawa
Japan,18,2004-01-31,Sakura,Naotarou Moriyama
Japan,19,2004-01-31,Bon Voyage!,Bon-bon Blanco
Japan,20,2004-01-31,Sakurambo,Ai Otsuka
Japan,1,2004-01-24,Ne Ganbaruyo,Kinki Kids
Japan,2,2004-01-24,Kurumi,Mr Children
Japan,3,2004-01-24,Stargazer,Spitz
Japan,4,2004-01-24,Jupiter,Ayaka Hirahara
Japan,5,2004-01-24,Sweet Candy Rain,Lovinson
Japan,6,2004-01-24,Taiyo,Naotarou Moriyama
Japan,7,2004-01-24,Sakura,Kyougo Kawaguchi
Japan,8,2004-01-24,Sekai Ni Hitosydakeno Hana,Smap
Japan,9,2004-01-24,Choo Choo Train,Exile
Japan,10,2004-01-24,Yorokobi No Uta,Mongol 800
Japan,11,2004-01-24,Toki No Shizuku,Glay
Japan,12,2004-01-24,Tenohira,Mr Children
Japan,13,2004-01-24,Sakura,Naotarou Moriyama
Japan,14,2004-01-24,Powerless,Nelly Furtado
Japan,15,2004-01-24,So In Vain,Chemistry
Japan,16,2004-01-24,Ai Araba It's All Right,Morning Musume
Japan,17,2004-01-24,Bon Voyage!,Bon-bon Blanco
Japan,18,2004-01-24,Bokura Dakeno Mirai,Garnet Crow
Japan,19,2004-01-24,You Don't Know My Name,Alicia Keys
Japan,20,2004-01-24,Mafuyu Monogatari,Yasuyuki Horigome
Japan,1,2004-01-17,Kurumi,Mr Children
Japan,2,2004-01-17,Sweet Candy Rain,Lovinson
Japan,3,2004-01-17,Jupiter,Ayaka Hirahara
Japan,4,2004-01-17,Choo Choo Train,Exile
Japan,5,2004-01-17,Ne Ganbaruyo,Kinki Kids
Japan,6,2004-01-17,Sekai Ni Hitosydakeno Hana,Smap
Japan,7,2004-01-17,Sakura,Kyougo Kawaguchi
Japan,8,2004-01-17,Yorokobi No Uta,Mongol 800
Japan,9,2004-01-17,Tenohira,Mr Children
Japan,10,2004-01-17,Taiyo,Naotarou Moriyama
Japan,11,2004-01-17,Sakura,Naotarou Moriyama
Japan,12,2004-01-17,You Don't Know My Name,Alicia Keys
Japan,13,2004-01-17,Powerless,Nelly Furtado
Japan,14,2004-01-17,Mafuyu Monogatari,Yasuyuki Horigome
Japan,15,2004-01-17,Stargazer,Spitz
Japan,16,2004-01-17,Angel's Song,Ayumi Hamasaki
Japan,17,2004-01-17,Hit That,Offspring
Japan,18,2004-01-17,Ai Ga Yobu Houe,Porno Graffitti
Japan,19,2004-01-17,Fortune Faded,Red Hot Chili Peppers
Japan,20,2004-01-17,Yume Monogatari,Tackey & Tsubasa
Japan,1,2004-01-10,Kurumi,Mr Children
Japan,2,2004-01-10,Yorokobi No Uta,Mongol 800
Japan,3,2004-01-10,Tenohira,Mr Children
Japan,4,2004-01-10,Choo Choo Train,Exile
Japan,5,2004-01-10,Your Name Never Gone,Chemistry
Japan,6,2004-01-10,Jupiter,Ayaka Hirahara
Japan,7,2004-01-10,Sekai Ni Hitosydakeno Hana,Smap
Japan,8,2004-01-10,Sakura,Kyougo Kawaguchi
Japan,9,2004-01-10,Ai Ga Yobu Houe,Porno Graffitti
Japan,10,2004-01-10,Sakura,Naotarou Moriyama
Japan,11,2004-01-10,You Don't Know My Name,Alicia Keys
Japan,12,2004-01-10,Fortune Faded,Red Hot Chili Peppers
Japan,13,2004-01-10,Me Against The Music,Britney Spears & Madonna
Japan,14,2004-01-10,Lack,Porno Graffitti
Japan,15,2004-01-10,Powerless,Nelly Furtado
Japan,16,2004-01-10,Yuki No Hana,Mika Nakashima
Japan,17,2004-01-10,Dear Friends,Day After Tomorrow
Japan,18,2004-01-10,Hit That,Offspring
Japan,19,2004-01-10,Yume Monogatari,Tackey & Tsubasa
Japan,20,2004-01-10,Sweet Candy Rain,Lovinson
Japan,1,2004-01-03,Tenohira,Mr Children
Japan,2,2004-01-03,Yorokobi No Uta,Mongol 800
Japan,3,2004-01-03,Kurumi,Mr Children
Japan,4,2004-01-03,Lack,Porno Graffitti
Japan,5,2004-01-03,Your Name Never Gone,Chemistry
Japan,6,2004-01-03,Ai Ga Yobu Houe,Porno Graffitti
Japan,7,2004-01-03,Sekai Ni Hitosydakeno Hana,Smap
Japan,8,2004-01-03,Choo Choo Train,Exile
Japan,9,2004-01-03,Dear Friends,Day After Tomorrow
Japan,10,2004-01-03,Fortune Faded,Red Hot Chili Peppers
Japan,11,2004-01-03,Smile Again,Skoop On Somebody
Japan,12,2004-01-03,Ringo No Uta,Ringo Shiina
Japan,13,2004-01-03,Rock With You,Boa
Japan,14,2004-01-03,Me Against The Music,Britney Spears & Madonna
Japan,15,2004-01-03,Kokoro Ni Hana No Saku Houe,Aska
Japan,16,2004-01-03,Kanashimi Wo Yasashisa Ni,Little By Little
Japan,17,2004-01-03,Hit That,Offspring
Japan,18,2004-01-03,Yume Monogatari,Tackey & Tsubasa
Japan,19,2004-01-03,Love Love Manhattan,Tokio
Japan,20,2004-01-03,Sakura,Kyougo Kawaguchi
Japan,1,2003-12-27,Tenohira,Mr Children
Japan,2,2003-12-27,Yorokobi No Uta,Mongol 800
Japan,3,2003-12-27,Kurumi,Mr Children
Japan,4,2003-12-27,Lack,Porno Graffitti
Japan,5,2003-12-27,Your Name Never Gone,Chemistry
Japan,6,2003-12-27,Ai Ga Yobu Houe,Porno Graffitti
Japan,7,2003-12-27,Choo Choo Train,Exile
Japan,8,2003-12-27,Dear Friends,Day After Tomorrow
Japan,9,2003-12-27,Love Love Manhattan,Tokio
Japan,10,2003-12-27,Rock With You,Boa
Japan,11,2003-12-27,Fortune Faded,Red Hot Chili Peppers
Japan,12,2003-12-27,Ringo No Uta,Ringo Shiina
Japan,13,2003-12-27,In My Soul,Misia
Japan,14,2003-12-27,Sekai Ni Hitosydakeno Hana,Smap
Japan,15,2003-12-27,Hit That,Offspring
Japan,16,2003-12-27,Smile Again,Skoop On Somebody
Japan,17,2003-12-27,Kokoro Ni Hana No Saku Houe,Aska
Japan,18,2003-12-27,Yume Monogatari,Tackey & Tsubasa
Japan,19,2003-12-27,Kokoro Ni Hana No Saku Houe,Aska
Japan,20,2003-12-27,Me Against The Music,Britney Spears & Madonna
Japan,1,2003-12-20,Tenohira,Mr Children
Japan,2,2003-12-20,Your Name Never Gone,Chemistry
Japan,3,2003-12-20,Kurumi,Mr Children
Japan,4,2003-12-20,Lack,Porno Graffitti
Japan,5,2003-12-20,Ai Ga Yobu Houe,Porno Graffitti
Japan,6,2003-12-20,Yorokobi No Uta,Mongol 800
Japan,7,2003-12-20,In My Soul,Misia
Japan,8,2003-12-20,Love Love Manhattan,Tokio
Japan,9,2003-12-20,Rock With You,Boa
Japan,10,2003-12-20,Ringo No Uta,Ringo Shiina
Japan,11,2003-12-20,Choo Choo Train,Exile
Japan,12,2003-12-20,Nounai Vacation,Kick The Can Crew
Japan,13,2003-12-20,Hit That,Offspring
Japan,14,2003-12-20,Fortune Faded,Red Hot Chili Peppers
Japan,15,2003-12-20,Our Christmas,Toshinobu Kubota
Japan,16,2003-12-20,No Way To Say,Ayumi Hamasaki
Japan,17,2003-12-20,Me Against The Music,Britney Spears & Madonna
Japan,18,2003-12-20,Yume Monogatari,Tackey & Tsubasa
Japan,19,2003-12-20,Dear Friends,Day After Tomorrow
Japan,20,2003-12-20,Shiroi Tokyo,Zyx
Japan,1,2003-12-13,Tenohira,Mr Children
Japan,2,2003-12-13,Your Name Never Gone,Chemistry
Japan,3,2003-12-13,Lack,Porno Graffitti
Japan,4,2003-12-13,Rock With You,Boa
Japan,5,2003-12-13,Kurumi,Mr Children
Japan,6,2003-12-13,In My Soul,Misia
Japan,7,2003-12-13,Ai Ga Yobu Houe,Porno Graffitti
Japan,8,2003-12-13,Ringo No Uta,Ringo Shiina
Japan,9,2003-12-13,Love Love Manhattan,Tokio
Japan,10,2003-12-13,Yorokobi No Uta,Mongol 800
Japan,11,2003-12-13,No Way To Say,Ayumi Hamasaki
Japan,12,2003-12-13,Fortune Faded,Red Hot Chili Peppers
Japan,13,2003-12-13,Me Against The Music,Britney Spears & Madonna
Japan,14,2003-12-13,12 Gatsu No Love Song,Gackt
Japan,15,2003-12-13,Hit That,Offspring
Japan,16,2003-12-13,Eriashi,Aiko
Japan,17,2003-12-13,Nounai Vacation,Kick The Can Crew
Japan,18,2003-12-13,Get Wild Life,Lead
Japan,19,2003-12-13,Yume Monogatari,Tackey & Tsubasa
Japan,20,2003-12-13,Crashed The Wedding,Busted
Japan,1,2003-12-06,Tenohira,Mr Children
Japan,2,2003-12-06,Your Name Never Gone,Chemistry
Japan,3,2003-12-06,Ai Ga Yobu Houe,Porno Graffitti
Japan,4,2003-12-06,Ringo No Uta,Ringo Shiina
Japan,5,2003-12-06,No Way To Say,Ayumi Hamasaki
Japan,6,2003-12-06,Mata Ashita,Every Little Thing
Japan,7,2003-12-06,Eriashi,Aiko
Japan,8,2003-12-06,Genshoku Gal Hadeni Ikube!,Maki Goto
Japan,9,2003-12-06,Fortune Faded,Red Hot Chili Peppers
Japan,10,2003-12-06,Kurumi,Mr Children
Japan,11,2003-12-06,Choo Choo Train,Exile
Japan,12,2003-12-06,Me Against The Music,Britney Spears & Madonna
Japan,13,2003-12-06,Yume Monogatari,Tackey & Tsubasa
Japan,14,2003-12-06,Crashed The Wedding,Busted
Japan,15,2003-12-06,Hiiragi,Do As Infinity
Japan,16,2003-12-06,Love Love Manhattan,Tokio
Japan,17,2003-12-06,The Long And Winding Road,Beatles
Japan,18,2003-12-06,Rock With You,Boa
Japan,19,2003-12-06,Rakuyou,Orange Range
Japan,20,2003-12-06,Turntable,TLC
Japan,1,2003-11-29,Tenohira,Mr Children
Japan,2,2003-11-29,Your Name Never Gone,Chemistry
Japan,3,2003-11-29,No Way To Say,Ayumi Hamasaki
Japan,4,2003-11-29,Ai Ga Yobu Houe,Porno Graffitti
Japan,5,2003-11-29,Mata Ashita,Every Little Thing
Japan,6,2003-11-29,Choo Choo Train,Exile
Japan,7,2003-11-29,Eriashi,Aiko
Japan,8,2003-11-29,Yuki No Hana,Mika Nakashima
Japan,9,2003-11-29,Ringo No Uta,Ringo Shiina
Japan,10,2003-11-29,Yume Monogatari,Tackey & Tsubasa
Japan,11,2003-11-29,Me Against The Music,Britney Spears & Madonna
Japan,12,2003-11-29,The Long And Winding Road,Beatles
Japan,13,2003-11-29,Fortune Faded,Red Hot Chili Peppers
Japan,14,2003-11-29,Hiiragi,Do As Infinity
Japan,15,2003-11-29,Eenen,Ulfuls
Japan,16,2003-11-29,Turntable,TLC
Japan,17,2003-11-29,Tegami,175r
Japan,18,2003-11-29,Ki-zu-na,Exile
Japan,19,2003-11-29,Genshoku Gal Hadeni Ikube!,Maki Goto
Japan,20,2003-11-29,One More Chance,Michael Jackson
Japan,1,2003-11-22,No Way To Say,Ayumi Hamasaki
Japan,2,2003-11-22,Tenohira,Mr Children
Japan,3,2003-11-22,Ai Ga Yobu Houe,Porno Graffitti
Japan,4,2003-11-22,Eriashi,Aiko
Japan,5,2003-11-22,Your Name Never Gone,Chemistry
Japan,6,2003-11-22,Choo Choo Train,Exile
Japan,7,2003-11-22,Yume Monogatari,Tackey & Tsubasa
Japan,8,2003-11-22,Mata Ashita,Every Little Thing
Japan,9,2003-11-22,Tegami,175r
Japan,10,2003-11-22,Yuki No Hana,Mika Nakashima
Japan,11,2003-11-22,Me Against The Music,Britney Spears & Madonna
Japan,12,2003-11-22,Hiiragi,Do As Infinity
Japan,13,2003-11-22,Eenen,Ulfuls
Japan,14,2003-11-22,Horizon,Hyde
Japan,15,2003-11-22,One More Chance,Michael Jackson
Japan,16,2003-11-22,Last Song,Gackt
Japan,17,2003-11-22,Eternal,Exile
Japan,18,2003-11-22,Motto Chikakude Kimi No Yokogao Miteitai,Zard
Japan,19,2003-11-22,Viva*rock,Orange Range
Japan,20,2003-11-22,Shiroi Tenshi Ga Oritekuru,Rag Fair
Japan,1,2003-11-15,No Way To Say,Ayumi Hamasaki
Japan,2,2003-11-15,Eriashi,Aiko
Japan,3,2003-11-15,Choo Choo Train,Exile
Japan,4,2003-11-15,Ai Ga Yobu Houe,Porno Graffitti
Japan,5,2003-11-15,Horizon,Hyde
Japan,6,2003-11-15,Yuki No Hana,Mika Nakashima
Japan,7,2003-11-15,Hiiragi,Do As Infinity
Japan,8,2003-11-15,Go Girl,Morning Musume
Japan,9,2003-11-15,Hoktsha Yysen,Yuzu
Japan,10,2003-11-15,Miss You,M-flo Loves Melody
Japan,11,2003-11-15,Viva*rock,Orange Range
Japan,12,2003-11-15,Me Against The Music,Britney Spears & Madonna
Japan,13,2003-11-15,So Yesterday,Hilary Duff
Japan,14,2003-11-15,One More Chance,Michael Jackson
Japan,15,2003-11-15,Yume Monogatari,Tackey & Tsubasa
Japan,16,2003-11-15,Eenen,Ulfuls
Japan,17,2003-11-15,Melissa,Porno Graffitti
Japan,18,2003-11-15,Guilty,Blue
Japan,19,2003-11-15,Mata Ashita,Every Little Thing
Japan,20,2003-11-15,Boku No Tegami,Zone
Japan,1,2003-11-08,Yuki No Hana,Mika Nakashima
Japan,2,2003-11-08,Hoktsha Yysen,Yuzu
Japan,3,2003-11-08,Beautiful Dreamer,Glay
Japan,4,2003-11-08,Viva*rock,Orange Range
Japan,5,2003-11-08,Double,Boa
Japan,6,2003-11-08,Melissa,Porno Graffitti
Japan,7,2003-11-08,Eriashi,Aiko
Japan,8,2003-11-08,Long Road,W-inds
Japan,9,2003-11-08,Miss You,M-flo Loves Melody
Japan,10,2003-11-08,Boku No Tegami,Zone
Japan,11,2003-11-08,Shintsaka,Gospellers
Japan,12,2003-11-08,One More Chance,Michael Jackson
Japan,13,2003-11-08,Candy,Crystal Kay
Japan,14,2003-11-08,Born Slippy 2003,Underworld
Japan,15,2003-11-08,No Way To Say,Ayumi Hamasaki
Japan,16,2003-11-08,"Ii Hi Tabidachi, Nishi E",Chihiro Onitsuka
Japan,17,2003-11-08,Eenen,Ulfuls
Japan,18,2003-11-08,Niji,Masaharu Fukuyama
Japan,19,2003-11-08,Go Girl,Morning Musume
Japan,20,2003-11-08,Horizon,Hyde
Japan,1,2003-11-01,Yuki No Hana,Mika Nakashima
Japan,2,2003-11-01,Beautiful Dreamer,Glay
Japan,3,2003-11-01,Hoktsha Yysen,Yuzu
Japan,4,2003-11-01,Melissa,Porno Graffitti
Japan,5,2003-11-01,Ambitious Japan!,Tokio
Japan,6,2003-11-01,Double,Boa
Japan,7,2003-11-01,Viva*rock,Orange Range
Japan,8,2003-11-01,Shintsaka,Gospellers
Japan,9,2003-11-01,Miss You,M-flo Loves Melody
Japan,10,2003-11-01,Niji,Masaharu Fukuyama
Japan,11,2003-11-01,Tali Yoshii,Lovinson
Japan,12,2003-11-01,Punk Sunzenno Funk,Kick The Can Crew
Japan,13,2003-11-01,Candy,Crystal Kay
Japan,14,2003-11-01,Born Slippy 2003,Underworld
Japan,15,2003-11-01,Electric Circus,Thee Michelle Gun Elephant
Japan,16,2003-11-01,Long Road,W-inds
Japan,17,2003-11-01,Imitation Gold,Tak Matsumoto
Japan,18,2003-11-01,Boku No Tegami,Zone
Japan,19,2003-11-01,Me Against The Music,Britney Spears & Madonna
Japan,20,2003-11-01,So Crazy,Namie Amuro
Japan,1,2003-10-25,Beautiful Dreamer,Glay
Japan,2,2003-10-25,Yuki No Hana,Mika Nakashima
Japan,3,2003-10-25,Melissa,Porno Graffitti
Japan,4,2003-10-25,Ambitious Japan!,Tokio
Japan,5,2003-10-25,Niji,Masaharu Fukuyama
Japan,6,2003-10-25,Imitation Gold,Tak Matsumoto
Japan,7,2003-10-25,Tali Yoshii,Lovinson
Japan,8,2003-10-25,Electric Circus,Thee Michelle Gun Elephant
Japan,9,2003-10-25,Punk Sunzenno Funk,Kick The Can Crew
Japan,10,2003-10-25,Destiny,Double
Japan,11,2003-10-25,Hoktsha Yysen,Yuzu
Japan,12,2003-10-25,Gtkon Gono Famiresu Nite,Sonim
Japan,13,2003-10-25,Crazy About You,Mini Moni
Japan,14,2003-10-25,Candy,Crystal Kay
Japan,15,2003-10-25,Double,Boa
Japan,16,2003-10-25,Re-offender,Travis
Japan,17,2003-10-25,Born Slippy 2003,Underworld
Japan,18,2003-10-25,Boku To Furyt To Koutei De,Masayoshi Yamazaki
Japan,19,2003-10-25,Kyki,Rina Aiuchi
Japan,20,2003-10-25,Miss You,M-flo Loves Melody
Japan,1,2003-10-18,Melissa,Porno Graffitti
Japan,2,2003-10-18,Yuki No Hana,Mika Nakashima
Japan,3,2003-10-18,Niji,Masaharu Fukuyama
Japan,4,2003-10-18,Beautiful Dreamer,Glay
Japan,5,2003-10-18,Tali Yoshii,Lovinson
Japan,6,2003-10-18,Ambitious Japan!,Tokio
Japan,7,2003-10-18,Imitation Gold,Tak Matsumoto
Japan,8,2003-10-18,Electric Circus,Thee Michelle Gun Elephant
Japan,9,2003-10-18,Another World,Minmi
Japan,10,2003-10-18,Honjitsu Wa Seiten Nari,Do As Infinity
Japan,11,2003-10-18,The Last Night,Aya Matsuura
Japan,12,2003-10-18,The Power Of Smile,Kokia
Japan,13,2003-10-18,Eat You Alive,Limp Bizkit
Japan,14,2003-10-18,Starry Heavens,Day After Tomorrow
Japan,15,2003-10-18,Gtkon Gono Famiresu Nite,Sonim
Japan,16,2003-10-18,Punk Sunzenno Funk,Kick The Can Crew
Japan,17,2003-10-18,Born Slippy 2003,Underworld
Japan,18,2003-10-18,White Flag,Dido
Japan,19,2003-10-18,Crazy About You,Mini Moni
Japan,20,2003-10-18,Kimi Wo Tsureteiku,Asami Abe
Japan,1,2003-10-11,Niji,Masaharu Fukuyama
Japan,2,2003-10-11,Melissa,Porno Graffitti
Japan,3,2003-10-11,Ambitious Japan!,Tokio
Japan,4,2003-10-11,Honjitsu Wa Seiten Nari,Do As Infinity
Japan,5,2003-10-11,Yuki No Hana,Mika Nakashima
Japan,6,2003-10-11,The Last Night,Aya Matsuura
Japan,7,2003-10-11,Another World,Minmi
Japan,8,2003-10-11,Tali Yoshii,Lovinson
Japan,9,2003-10-11,Hare Ame Nochi Suki,Morning Musume
Japan,10,2003-10-11,Eat You Alive,Limp Bizkit
Japan,11,2003-10-11,How To Go,Quruli
Japan,12,2003-10-11,The Power Of Smile,Kokia
Japan,13,2003-10-11,Hitori Jenga,Hitomi Yaida
Japan,14,2003-10-11,Starry Heavens,Day After Tomorrow
Japan,15,2003-10-11,White Flag,Dido
Japan,16,2003-10-11,Ai No Sono,Morning Musume
Japan,17,2003-10-11,Hadashino Mirai,Arashi
Japan,1,2003-10-04,Niji,Masaharu Fukuyama
Japan,2,2003-10-04,Melissa,Porno Graffitti
Japan,3,2003-10-04,Honjitsu Wa Seiten Nari,Do As Infinity
Japan,4,2003-10-04,Another World,Minmi
Japan,5,2003-10-04,Hitori Jenga,Hitomi Yaida
Japan,6,2003-10-04,How To Go,Quruli
Japan,7,2003-10-04,Hadashino Mirai,Arashi
Japan,8,2003-10-04,Hare Ame Nochi Suki,Morning Musume
Japan,9,2003-10-04,The Last Night,Aya Matsuura
Japan,10,2003-10-04,Starry Heavens,Day After Tomorrow
Japan,11,2003-10-04,Ai No Sono,Morning Musume
Japan,12,2003-10-04,Eat You Alive,Limp Bizkit
Japan,13,2003-10-04,Taga Tame,Mr Children
Japan,14,2003-10-04,Dyera Siera Mu,Chage & Aska
Japan,15,2003-10-04,Send Your Love,Sting
Japan,16,2003-10-04,Ambitious Japan!,Tokio
Japan,17,2003-10-04,The Golden Path,Chemical Brothers & Flaming Lips
Japan,1,2003-09-27,Niji,Masaharu Fukuyama
Japan,2,2003-09-27,Hitori Jenga,Hitomi Yaida
Japan,3,2003-09-27,Hadashino Mirai,Arashi
Japan,4,2003-09-27,Monster Tree,Shaka Labbits
Japan,5,2003-09-27,Dyera Siera Mu,Chage & Aska
Japan,6,2003-09-27,Kimi Ni Sasageru Love Song,Shougo Hamada
Japan,7,2003-09-27,Hare Ame Nochi Suki,Morning Musume
Japan,8,2003-09-27,Starry Heavens,Day After Tomorrow
Japan,9,2003-09-27,Ai No Sono,Morning Musume
Japan,10,2003-09-27,Kokoro Hitotsu,Misia
Japan,11,2003-09-27,Taga Tame,Mr Children
Japan,12,2003-09-27,How To Go,Quruli
Japan,13,2003-09-27,Melissa,Porno Graffitti
Japan,14,2003-09-27,Another World,Minmi
Japan,15,2003-09-27,The Golden Path,Chemical Brothers & Flaming Lips
Japan,16,2003-09-27,Be My Love,Speed
Japan,1,2003-09-20,Niji,Masaharu Fukuyama
Japan,2,2003-09-20,Hadashino Mirai,Arashi
Japan,3,2003-09-20,Kokoro Hitotsu,Misia
Japan,4,2003-09-20,Monster Tree,Shaka Labbits
Japan,5,2003-09-20,Dyera Siera Mu,Chage & Aska
Japan,6,2003-09-20,Hitori Jenga,Hitomi Yaida
Japan,7,2003-09-20,Good Music,Kick The Can Crew
Japan,8,2003-09-20,Starry Heavens,Day After Tomorrow
Japan,9,2003-09-20,Natsu No Owari,Naotarou Moriyama
Japan,10,2003-09-20,Be My Love,Speed
Japan,11,2003-09-20,Namida No Umi De Dakaretai,Southern All Stars
Japan,12,2003-09-20,Love @ 1st Sight,Mary J. Blige
Japan,13,2003-09-20,Kimi Ni Sasageru Love Song,Shougo Hamada
Japan,14,2003-09-20,Forgiveness,Ayumi Hamasaki
Japan,15,2003-09-20,Sore Ga Subete Sa,Masaharu Fukuyama
Japan,16,2003-09-20,I Want You,Thalia & Fat Joe
Japan,17,2003-09-20,Ihtjin,Tak Matsumoto
Japan,18,2003-09-20,Stuck,Stacie Orrico
Japan,1,2003-09-13,Niji,Masaharu Fukuyama
Japan,2,2003-09-13,Kokoro Hitotsu,Misia
Japan,3,2003-09-13,Forgiveness,Ayumi Hamasaki
Japan,4,2003-09-13,Hadashino Mirai,Arashi
Japan,5,2003-09-13,Namida No Umi De Dakaretai,Southern All Stars
Japan,6,2003-09-13,Hakka Candy,Kinki Kids
Japan,7,2003-09-13,Ihtjin,Tak Matsumoto
Japan,8,2003-09-13,Monster Tree,Shaka Labbits
Japan,9,2003-09-13,Be My Love,Speed
Japan,10,2003-09-13,Love @ 1st Sight,Mary J. Blige
Japan,11,2003-09-13,Sore Ga Subete Sa,Masaharu Fukuyama
Japan,12,2003-09-13,Starry Heavens,Day After Tomorrow
Japan,13,2003-09-13,Natsu No Owari,Naotarou Moriyama
Japan,14,2003-09-13,Andromeda,Aiko
Japan,15,2003-09-13,Stuck,Stacie Orrico
Japan,16,2003-09-13,Natsu No Omoide,Ketsumeishi
Japan,17,2003-09-13,Itsuka Kaze Ni Naru Hi,Chitose Hajime
Japan,18,2003-09-13,Futatsu Boshi,I Wish
Japan,19,2003-09-13,Shanghai Honey,Orange Range
Japan,20,2003-09-13,Omoide Dakedewa Tsurasugiru,Kou Shibasaki
Japan,1,2003-09-06,Niji,Masaharu Fukuyama
Japan,2,2003-09-06,Namida No Umi De Dakaretai,Southern All Stars
Japan,3,2003-09-06,Hakka Candy,Kinki Kids
Japan,4,2003-09-06,Forgiveness,Ayumi Hamasaki
Japan,5,2003-09-06,Kokoro Hitotsu,Misia
Japan,6,2003-09-06,Ashita E Kaeru,Chemistry
Japan,7,2003-09-06,Be My Love,Speed
Japan,8,2003-09-06,Taiyt,Ketsumeishi
Japan,9,2003-09-06,Shanghai Honey,Orange Range
Japan,10,2003-09-06,Andromeda,Aiko
Japan,11,2003-09-06,Stuck,Stacie Orrico
Japan,12,2003-09-06,Love @ 1st Sight,Mary J. Blige
Japan,13,2003-09-06,Natsu No Omoide,Ketsumeishi
Japan,14,2003-09-06,Itsuka Kaze Ni Naru Hi,Chitose Hajime
Japan,15,2003-09-06,Ihtjin,Tak Matsumoto
Japan,16,2003-09-06,Daiteyo! Please Go On,Maki Gotou
Japan,17,2003-09-06,Love Is Message,W-inds
Japan,18,2003-09-06,Hadashino Mirai,Arashi
Japan,19,2003-09-06,Beautiful Fighter,Chihiro Onitsuka
Japan,20,2003-09-06,Futatsu Boshi,I Wish
Japan,1,2003-08-30,Namida No Umi De Dakaretai,Southern All Stars
Japan,2,2003-08-30,Ashita E Kaeru,Chemistry
Japan,3,2003-08-30,Hakka Candy,Kinki Kids
Japan,4,2003-08-30,Forgiveness,Ayumi Hamasaki
Japan,5,2003-08-30,Andromeda,Aiko
Japan,6,2003-08-30,Niji,Masaharu Fukuyama
Japan,7,2003-08-30,Itsuka Kaze Ni Naru Hi,Chitose Hajime
Japan,8,2003-08-30,Shanghai Honey,Orange Range
Japan,9,2003-08-30,Taiyt,Ketsumeishi
Japan,10,2003-08-30,Natsu No Omoide,Ketsumeishi
Japan,11,2003-08-30,Stuck,Stacie Orrico
Japan,12,2003-08-30,Love Is Message,W-inds
Japan,13,2003-08-30,Natsu No Owari,Naotarou Moriyama
Japan,14,2003-08-30,Kokoro Hitotsu,Misia
Japan,15,2003-08-30,Find The Way,Mika Nakashima
Japan,16,2003-08-30,Love @ 1st Sight,Mary J. Blige
Japan,17,2003-08-30,Bokuradakeno Uta,Road Of Major
Japan,18,2003-08-30,Beautiful Fighter,Chihiro Onitsuka
Japan,19,2003-08-30,Daiteyo! Please Go On,Maki Gotou
Japan,20,2003-08-30,Be My Love,Speed
Japan,1,2003-08-23,Namida No Umi De Dakaretai,Southern All Stars
Japan,2,2003-08-23,Ashita E Kaeru,Chemistry
Japan,3,2003-08-23,Andromeda,Aiko
Japan,4,2003-08-23,Hakka Candy,Kinki Kids
Japan,5,2003-08-23,Find The Way,Mika Nakashima
Japan,6,2003-08-23,Shanghai Honey,Orange Range
Japan,7,2003-08-23,Natsu No Omoide,Ketsumeishi
Japan,8,2003-08-23,Itsuka Kaze Ni Naru Hi,Chitose Hajime
Japan,9,2003-08-23,Greatful Days,Ayumi Hamasaki
Japan,10,2003-08-23,Style,Ken Hirai
Japan,11,2003-08-23,Sai No Watashi,Natsumi Abe
Japan,12,2003-08-23,Stuck,Stacie Orrico
Japan,13,2003-08-23,Shabondama,Morning Musume
Japan,14,2003-08-23,Bokuradakeno Uta,Road Of Major
Japan,15,2003-08-23,Forgiveness,Ayumi Hamasaki
Japan,16,2003-08-23,Niji,Masaharu Fukuyama
Japan,17,2003-08-23,Love Is Message,W-inds
Japan,18,2003-08-23,Sei Continue,Kick The Can Crew
Japan,19,2003-08-23,Crazy In Love,Beyonce & Jay-Z
Japan,20,2003-08-23,Tampopo No Uta,Alfee
Japan,1,2003-08-16,Namida No Umi De Dakaretai,Southern All Stars
Japan,2,2003-08-16,Ashita E Kaeru,Chemistry
Japan,3,2003-08-16,Andromeda,Aiko
Japan,4,2003-08-16,Natsu No Omoide,Ketsumeishi
Japan,5,2003-08-16,Find The Way,Mika Nakashima
Japan,6,2003-08-16,Shanghai Honey,Orange Range
Japan,7,2003-08-16,Greatful Days,Ayumi Hamasaki
Japan,8,2003-08-16,Style,Ken Hirai
Japan,9,2003-08-16,Shabondama,Morning Musume
Japan,10,2003-08-16,Sei Continue,Kick The Can Crew
Japan,11,2003-08-16,Realize,Nami Tamaki
Japan,12,2003-08-16,Otononai Mori,Porno Graffitti
Japan,13,2003-08-16,Hakka Candy,Kinki Kids
Japan,14,2003-08-16,Foundamental Love,Every Little Thing
Japan,15,2003-08-16,Crazy In Love,Beyonce & Jay-Z
Japan,16,2003-08-16,Bokuradakeno Uta,Road Of Major
