Country,Position,Date,Song title,Song author,Country artist,Genre

Ireland,1,2023-06-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Ireland,2,2023-06-24,Giving Me,Jazzy,,Dance

Ireland,3,2023-06-24,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

Ireland,4,2023-06-24,Who Told You,J Hus & Drake,GB,

Ireland,5,2023-06-24,React,Switch Disco & Ella Henderson,GB,Dance

Ireland,6,2023-06-24,As It Was,Harry Styles,England,Pop

Ireland,7,2023-06-24,Tattoo,Loreen,SE,Pop

Ireland,8,2023-06-24,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance

Ireland,9,2023-06-24,Good Love,Hannah Laing & RoRo,,Dance

Ireland,10,2023-06-24,People,Libianca,US,Afro-Beat

Ireland,11,2023-06-24,Dance The Night,Dua Lipa,England,Pop

Ireland,12,2023-06-24,Cruel Summer,Taylor Swift,US,Pop

Ireland,13,2023-06-24,Padam Padam,Kylie Minogue,AU,Dance

Ireland,14,2023-06-24,Satellite,Harry Styles,England,Pop

Ireland,15,2023-06-24,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Ireland,16,2023-06-24,UK Rap,Dave & Central Cee,England,Hip-Hop/Rap

Ireland,17,2023-06-24,Dial Drunk,Noah Kahan,US,Alternative

Ireland,18,2023-06-24,Dancing Is Healing,"Rudimental, Charlotte Plank & Vibe Chemistry",GB,Dance

Ireland,19,2023-06-24,Don't Forget Me,Dermot Kennedy,IE,Pop

Ireland,20,2023-06-24,Karma,Taylor Swift,US,Pop

Ireland,1,2023-05-27,Giving Me,Jazzy,,Dance

Ireland,2,2023-05-27,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

Ireland,3,2023-05-27,Tattoo,Loreen,SE,Pop

Ireland,4,2023-05-27,Daylight,David Kushner,US,Pop

Ireland,5,2023-05-27,People,Libianca,US,Afro-Beat

Ireland,6,2023-05-27,Wish You The Best,Lewis Capaldi,GB,Alternative

Ireland,7,2023-05-27,Cha Cha Cha,Kaarija,FI,

Ireland,8,2023-05-27,Eyes Closed,Ed Sheeran,GB,Pop

Ireland,9,2023-05-27,React,Switch Disco & Ella Henderson,GB,Dance

Ireland,10,2023-05-27,Kill Bill,SZA,US,R&B/Soul

Ireland,11,2023-05-27,Last Night,Morgan Wallen,US,Country

Ireland,12,2023-05-27,Chemical,Post Malone,US,Pop

Ireland,13,2023-05-27,Flowers,Miley Cyrus,US,Pop

Ireland,14,2023-05-27,If We Ever Broke Up,Mae Stephens,,Pop

Ireland,15,2023-05-27,Heaven,Niall Horan,IE,Pop

Ireland,16,2023-05-27,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Ireland,17,2023-05-27,Cupid,Fifty Fifty,GB,

Ireland,18,2023-05-27,Queen Of Kings,Alessandra,,Pop

Ireland,19,2023-05-27,Whistle,Jax Jones & Calum Scott,GB,Dance

Ireland,20,2023-05-27,Boy's A Liar,PinkPantheress,England,Pop

Ireland,1,2023-04-29,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

Ireland,2,2023-04-29,Daylight,David Kushner,US,Pop

Ireland,3,2023-04-29,Giving Me,Jazzy,,Dance

Ireland,4,2023-04-29,Wish You The Best,Lewis Capaldi,GB,Alternative

Ireland,5,2023-04-29,People,Libianca,US,Afro-Beat

Ireland,6,2023-04-29,Kill Bill,SZA,US,R&B/Soul

Ireland,7,2023-04-29,Last Night,Morgan Wallen,US,Country

Ireland,8,2023-04-29,Heaven,Niall Horan,IE,Pop

Ireland,9,2023-04-29,Eyes Closed,Ed Sheeran,GB,Pop

Ireland,10,2023-04-29,Flowers,Miley Cyrus,US,Pop

Ireland,11,2023-04-29,If We Ever Broke Up,Mae Stephens,,Pop

Ireland,12,2023-04-29,Forget Me,Lewis Capaldi,GB,Alternative

Ireland,13,2023-04-29,Double Fantasy,Weeknd & Future,CA,

Ireland,14,2023-04-29,Boy's A Liar,PinkPantheress,England,Pop

Ireland,15,2023-04-29,Chemical,Post Malone,US,Pop

Ireland,16,2023-04-29,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Ireland,17,2023-04-29,Search & Rescue,Drake,CA,Hip-Hop/Rap

Ireland,18,2023-04-29,Escapism,Raye & 070 Shake,US,

Ireland,19,2023-04-29,Calm Down,Rema,GB,

Ireland,20,2023-04-29,Whistle,Jax Jones & Calum Scott,GB,Dance

Italy,1,2023-08-10,Italodisco,Kolors,IT,

Italy,2,2023-08-10,Vetri Neri,"Ava, Anna & Capo Plaza",IT,

Italy,3,2023-08-10,Bon Ton,"Drillionaire, Lazza, Blanco, Sfera Ebbasta & Michelangelo",IT,

Italy,4,2023-08-10,Disco Paradise,"Fedez, Annalisa & Articolo 31",IT,Pop

Italy,5,2023-08-10,Bellissimissima,Alfa,US,Pop

Italy,6,2023-08-10,Rubami La Notte,Pinguini Tattici Nucleari,IT,Pop

Italy,7,2023-08-10,Mon Amour,Annalisa,IT,Pop

Italy,8,2023-08-10,Ci Pensiamo Domani,Angelina Mango,IT,Pop

Italy,9,2023-08-10,Fragole,Achille Lauro & Rose Villain,IT,Pop

Italy,10,2023-08-10,Taxi Sulla Luna,"Tony Effe, Emma, Takagi & Ketra",IT,

Italy,11,2023-08-10,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance

Italy,12,2023-08-10,Hoe,Tedua & Sfera Ebbasta,IT,

Italy,13,2023-08-10,Pazza Musica,Marco Mengoni & Elodie,IT,Pop

Italy,14,2023-08-10,Non Litighiamo Piu,Rocco Hunt,IT,Pop

Italy,15,2023-08-10,Cenere,Lazza,IT,Pop

Italy,16,2023-08-10,Gelosa,"Finesse, Shiva, Sfera Ebbasta & Gue",IT,

Italy,17,2023-08-10,Un Briciolo Di Allegria,Blanco & Mina,IT,

Italy,18,2023-08-10,Un Altro Mondo,"Merk, Kremont, Tananai & Marracash",Milano,

Italy,19,2023-08-10,Hollywood,"Irama, Rkomi & Shablo",IT,

Italy,20,2023-08-10,Parafulmini,"Ernia, Bresh & Fabri Fibra",IT,Pop

Italy,1,2023-07-13,Bon Ton,"Drillionaire, Lazza, Blanco, Sfera Ebbasta & Michelangelo",IT,

Italy,2,2023-07-13,Vetri Neri,"Ava, Anna & Capo Plaza",IT,

Italy,3,2023-07-13,Italodisco,Kolors,IT,

Italy,4,2023-07-13,Disco Paradise,"Fedez, Annalisa & Articolo 31",IT,Pop

Italy,5,2023-07-13,Hoe,Tedua & Sfera Ebbasta,IT,

Italy,6,2023-07-13,Mon Amour,Annalisa,IT,Pop

Italy,7,2023-07-13,90 Special,"Drillionaire, Sfera Ebbasta & Shiva",IT,Hip-Hop/Rap

Italy,8,2023-07-13,Rubami La Notte,Pinguini Tattici Nucleari,IT,Pop

Italy,9,2023-07-13,Ci Pensiamo Domani,Angelina Mango,IT,Pop

Italy,10,2023-07-13,Yala,"Drillionaire, Gue & Marracash",,

Italy,11,2023-07-13,Parole,"Drillionaire, Noemi, Lazza & Tedua",,Hip-Hop/Rap

Italy,12,2023-07-13,Un Briciolo Di Allegria,Blanco & Mina,IT,

Italy,13,2023-07-13,Pazza Musica,Marco Mengoni & Elodie,IT,Pop

Italy,14,2023-07-13,Cenere,Lazza,IT,Pop

Italy,15,2023-07-13,Bellissimissima,Alfa,US,Pop

Italy,16,2023-07-13,Non Litighiamo Piu,Rocco Hunt,IT,Pop

Italy,17,2023-07-13,Fashion,"Drillionaire, Anna, Lazza, Tony Effe & Benny Benassi",IT,

Italy,18,2023-07-13,Gelosa,"Finesse, Shiva, Sfera Ebbasta & Gue",IT,

Italy,19,2023-07-13,Chiama,"Drillionaire, Salmo & Capo Plaza",IT,

Italy,20,2023-07-13,Un Milione Di Volte,Shiva & Sfera Ebbasta,IT,

Japan,1,2020-10-17,Dynamite,BTS,KR,K-Pop

Japan,2,2020-10-17,Nobody's Love,Maroon 5,US,Pop

Japan,3,2020-10-17,WAP,Cardi B & Megan Thee Stallion,US,

Japan,4,2020-10-17,Savage (Remix),Megan Thee Stallion & Beyonce,US,

Japan,5,2020-10-17,It's My Life,V6,JP,

Japan,6,2020-10-17,Come & Go,Juice WRLD & Marshmello,US,

Japan,7,2020-10-17,Laxed (Siren Beat),Jawsh 685,NZ,Reggae

Japan,8,2020-10-17,Worry About Me,Ellie Goulding & Blackbear,GB,

Japan,8,2020-10-17,Whenever You Call,Arashi,US,

Japan,10,2020-10-17,Holy,Justin Bieber & Chance The Rapper,CA,

Japan,11,2020-10-17,OK Not To Be OK,Marshmello & Demi Lovato,US,Pop

Japan,12,2020-10-17,Don't Stop,Megan Thee Stallion & Young Thug,US,

Japan,13,2020-10-17,Over Now,Calvin Harris & Weeknd,Scotland,

Japan,14,2020-10-17,Ice Cream,Blackpink & Selena Gomez,US,

Japan,15,2020-10-17,Blinding Lights,Weeknd,CA,

Japan,16,2020-10-17,Rockstar,DaBaby & Roddy Ricch,US,

Japan,17,2020-10-17,Lemonade,"Internet Money, Gunna & Toliver",,

Japan,18,2020-10-17,Mood,24kGoldn & Iann Dior,US,

Japan,19,2020-10-17,Kanzai Boya,Kinki Kids,JP,

Japan,20,2020-10-17,Good Guy,SF9,KR,

Spain,1,2023-08-13,LALA,Myke Towers,PR,Latino

Spain,2,2023-08-13,Vagabundo,"Sebastian Yatra, Manuel Turizo & Beele",CO,

Spain,3,2023-08-13,El Merengue,Marshmello & Manuel Turizo,CO,Pop in Spanish

Spain,4,2023-08-13,Clavaito,Chanel & Abraham Mateo,ES,Pop in Spanish

Spain,5,2023-08-13,Columbia,Quevedo,Las Palmas de Gran Canaria,Urbano latino

Spain,6,2023-08-13,Nochentera,Vicco,ES,Pop in Spanish

Spain,7,2023-08-13,Coco Loco,Maluma,CO,Pop in Spanish

Spain,8,2023-08-13,Los Del Espacio,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One & FMK",AR,Urbano latino

Spain,9,2023-08-13,El Tonto,Lola Indigo & Quevedo,ES,

Spain,10,2023-08-13,Polaris,Saiko & Came Beats,,

Spain,11,2023-08-13,Baby Hello,Rauw Alejandro & Bizarrap,PR,Urbano latino

Spain,12,2023-08-13,Classy 101,Feid & Young Miko,CO,Urbano latino

Spain,13,2023-08-13,Arena Y Sal,"Omar Montes, Saiko & Tunvao",Madrid,Urbano latino

Spain,14,2023-08-13,Beso,Rosalia & Rauw Alejandro,PR,

Spain,15,2023-08-13,Todo Contigo,Alvaro De Luna,Sevilla,Pop

Spain,16,2023-08-13,No_se_ve.mp3,Ludmilla & Emilia,BR,

Spain,17,2023-08-13,Where She Goes,Bad Bunny,PR,Latino

Spain,18,2023-08-13,Las Babys,Aitana,ES,Pop in Spanish

Spain,19,2023-08-13,Maniaca,Abraham Mateo,ES,Pop in Spanish

Spain,20,2023-08-13,El Cielo,"Sky Rompiendo, Feid & Myke Towers",PR,

Sweden,1,2023-08-14,Ikvall Igen,Bolaget,,Pop

Sweden,2,2023-08-14,Vibe Check,HOV1,SE,

Sweden,3,2023-08-14,Raggarbilar (Warra Warra),"Rasmus Gozzi, Danjal & Froken Snusk",,

Sweden,4,2023-08-14,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Sweden,5,2023-08-14,Kan Inte Ga,Bolaget,,Pop

Sweden,6,2023-08-14,Andas In Andas Ut,Thomas Stenstrom,SE,

Sweden,7,2023-08-14,What Was I Made For?,Billie Eilish,US,Alternative

Sweden,8,2023-08-14,Vara Sang,Miss Li,SE,

Sweden,9,2023-08-14,Grat,HOV1,SE,

Sweden,10,2023-08-14,Banan Melon Kiwi & Citron,Hooja,SE,Pop

Sweden,11,2023-08-14,Standard,Einar & A36,,

Sweden,12,2023-08-14,Djurens Vaggvisa,Humlan Djojj,,

Sweden,13,2023-08-14,Josefin,Albin Lee Meldau,Gothenburg,Pop

Sweden,14,2023-08-14,Diskoteka,Hooja,SE,

Sweden,15,2023-08-14,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

Sweden,16,2023-08-14,Trucker Motherfucker,"Albatraoz, Sofie Svensson, Dom Dar & Karen",SE,

Sweden,17,2023-08-14,Babblarnas Vaggvisa,Babblarna,,Children's Music

Sweden,18,2023-08-14,Solen,Thomas Stenstrom,SE,

Sweden,19,2023-08-14,Can't Tame Her,Zara Larsson,SE,Pop

Sweden,20,2023-08-14,Fanga Min Nar Jag Faller,Victor Leksell,SE,Hip-Hop/Rap

Sweden,1,2023-07-17,Ikvall Igen,Bolaget,,Pop

Sweden,2,2023-07-17,Vill Va Med Dig,Einar,IT,

Sweden,3,2023-07-17,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Sweden,4,2023-07-17,Vara Sang,Miss Li,SE,

Sweden,5,2023-07-17,Andas In Andas Ut,Thomas Stenstrom,SE,

Sweden,6,2023-07-17,Kan Inte Ga,Bolaget,,Pop

Sweden,7,2023-07-17,Grat,HOV1,SE,

Sweden,8,2023-07-17,Josefin,Albin Lee Meldau,Gothenburg,Pop

Sweden,9,2023-07-17,Occhi D'Amore,Notd & Veronica Maggio,SE,

Sweden,10,2023-07-17,Ingen Kan Sla (Boten Anna),Basshunter & Victor Leksell,SE,Pop

Sweden,11,2023-07-17,17,"ADAAM, Pablo Paz & Takenoelz",,

Sweden,12,2023-07-17,Can't Tame Her,Zara Larsson,SE,Pop

Sweden,13,2023-07-17,Fanga Min Nar Jag Faller,Victor Leksell,SE,Hip-Hop/Rap

Sweden,14,2023-07-17,Cha Cha Cha,Kaarija,FI,

Sweden,15,2023-07-17,Trucker Motherfucker,"Albatraoz, Sofie Svensson, Dom Dar & Karen",SE,

Sweden,16,2023-07-17,"Sol, Vind Och Vatten",Ted Gardestad,SE,

Sweden,17,2023-07-17,Sommartider,Gyllene Tider,SE,Pop

Sweden,18,2023-07-17,Sunnanvind,Mares,ES,Pop

Sweden,19,2023-07-17,17 Ar,Veronica Maggio,SE,Pop

Sweden,20,2023-07-17,Banan Melon Kiwi & Citron,Hooja,SE,Pop

Sweden,1,2023-06-19,Ikvall Igen,Bolaget,,Pop

Sweden,2,2023-06-19,Vill Va Med Dig,Einar,IT,

Sweden,3,2023-06-19,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Sweden,4,2023-06-19,Grat,HOV1,SE,

Sweden,5,2023-06-19,17,"ADAAM, Pablo Paz & Takenoelz",,

Sweden,6,2023-06-19,Kan Inte Ga,Bolaget,,Pop

Sweden,7,2023-06-19,Occhi D'Amore,Notd & Veronica Maggio,SE,

Sweden,8,2023-06-19,Cha Cha Cha,Kaarija,FI,

Sweden,9,2023-06-19,Southside,Haval,SE,

Sweden,10,2023-06-19,Andas In Andas Ut,Thomas Stenstrom,SE,

Sweden,11,2023-06-19,Vara Sang,Miss Li,SE,

Sweden,12,2023-06-19,Trucker Motherfucker,"Albatraoz, Sofie Svensson, Dom Dar & Karen",SE,

Sweden,13,2023-06-19,Fantasy,Yasin,ES,

Sweden,14,2023-06-19,Can't Tame Her,Zara Larsson,SE,Pop

Sweden,15,2023-06-19,Fanga Min Nar Jag Faller,Victor Leksell,SE,Hip-Hop/Rap

Sweden,16,2023-06-19,Superstar,Bianca Ingrosso,,

Sweden,17,2023-06-19,Josefin,Albin Lee Meldau,Gothenburg,Pop

Sweden,18,2023-06-19,Banan Melon Kiwi & Citron,Hooja,SE,Pop

Sweden,19,2023-06-19,Sunnanvind,Mares,ES,Pop

Sweden,20,2023-06-19,Tattoo,Loreen,SE,Pop

Switzerland,1,2023-08-20,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Switzerland,2,2023-08-20,What Was I Made For?,Billie Eilish,US,Alternative

Switzerland,3,2023-08-20,Dance The Night,Dua Lipa,England,Pop

Switzerland,4,2023-08-20,Komet,Udo Lindenberg & Apache 207,DE,Pop

Switzerland,5,2023-08-20,Flowers,Miley Cyrus,US,Pop

Switzerland,6,2023-08-20,Tattoo,Loreen,SE,Pop

Switzerland,7,2023-08-20,Calm Down,Rema,GB,

Switzerland,8,2023-08-20,Daylight,David Kushner,US,Pop

Switzerland,9,2023-08-20,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance

Switzerland,10,2023-08-20,Italodisco,Kolors,IT,

Switzerland,11,2023-08-20,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

Switzerland,12,2023-08-20,Fukumean,Gunna,US,Hip-Hop/Rap

Switzerland,13,2023-08-20,Beso,Rosalia & Rauw Alejandro,PR,

Switzerland,14,2023-08-20,Mami,Luciano & Bia,,

Switzerland,15,2023-08-20,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Switzerland,16,2023-08-20,FE!N,Travis Scott & Playboi Carti,US,

Switzerland,17,2023-08-20,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Switzerland,18,2023-08-20,Another Love,Tom Odell,GB,Singer/Songwriter

Switzerland,19,2023-08-20,Lay Low,Tiesto,NL,

Switzerland,20,2023-08-20,I Know?,Travis Scott,US,Hip-Hop/Rap

Switzerland,1,2023-07-23,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Switzerland,2,2023-07-23,Komet,Udo Lindenberg & Apache 207,DE,Pop

Switzerland,3,2023-07-23,K-Pop,"Travis Scott, Bad Bunny & Weeknd",PR,

Switzerland,4,2023-07-23,Flowers,Miley Cyrus,US,Pop

Switzerland,5,2023-07-23,Calm Down,Rema,GB,

Switzerland,6,2023-07-23,Daylight,David Kushner,US,Pop

Switzerland,7,2023-07-23,Tattoo,Loreen,SE,Pop

Switzerland,8,2023-07-23,Beso,Rosalia & Rauw Alejandro,PR,

Switzerland,9,2023-07-23,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Switzerland,10,2023-07-23,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Switzerland,11,2023-07-23,Fukumean,Gunna,US,Hip-Hop/Rap

Switzerland,12,2023-07-23,Makeba,Jain,FR,Dance

Switzerland,13,2023-07-23,Dance The Night,Dua Lipa,England,Pop

Switzerland,14,2023-07-23,What Was I Made For?,Billie Eilish,US,Alternative

Switzerland,15,2023-07-23,Lay Low,Tiesto,NL,

Switzerland,16,2023-07-23,Another Love,Tom Odell,GB,Singer/Songwriter

Switzerland,17,2023-07-23,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

Switzerland,18,2023-07-23,People,Libianca,US,Afro-Beat

Switzerland,19,2023-07-23,As It Was,Harry Styles,England,Pop

Switzerland,20,2023-07-23,Italodisco,Kolors,IT,

Switzerland,1,2023-06-25,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Switzerland,2,2023-06-25,Komet,Udo Lindenberg & Apache 207,DE,Pop

Switzerland,3,2023-06-25,Flowers,Miley Cyrus,US,Pop

Switzerland,4,2023-06-25,Daylight,David Kushner,US,Pop

Switzerland,5,2023-06-25,Tattoo,Loreen,SE,Pop

Switzerland,6,2023-06-25,Calm Down,Rema,GB,

Switzerland,7,2023-06-25,Strada,RAF Camora & Ahmad Amin,AT,Hip-Hop/Rap

Switzerland,8,2023-06-25,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Switzerland,9,2023-06-25,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Switzerland,10,2023-06-25,Lay Low,Tiesto,NL,

Switzerland,11,2023-06-25,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap

Switzerland,12,2023-06-25,People,Libianca,US,Afro-Beat

Switzerland,13,2023-06-25,Another Love,Tom Odell,GB,Singer/Songwriter

Switzerland,14,2023-06-25,Makeba,Jain,FR,Dance

Switzerland,15,2023-06-25,Beso,Rosalia & Rauw Alejandro,PR,

Switzerland,16,2023-06-25,Where She Goes,Bad Bunny,PR,Latino

Switzerland,17,2023-06-25,As It Was,Harry Styles,England,Pop

Switzerland,18,2023-06-25,Rush,Ayra Starr,NG,

Switzerland,19,2023-06-25,Mockingbird,Eminem,US,Hip-Hop/Rap

Switzerland,20,2023-06-25,I Ain't Worried,OneRepublic,US,Pop

Switzerland,1,2023-05-28,Tattoo,Loreen,SE,Pop

Switzerland,2,2023-05-28,Daylight,David Kushner,US,Pop

Switzerland,3,2023-05-28,Flowers,Miley Cyrus,US,Pop

Switzerland,4,2023-05-28,Komet,Udo Lindenberg & Apache 207,DE,Pop

Switzerland,5,2023-05-28,Where She Goes,Bad Bunny,PR,Latino

Switzerland,6,2023-05-28,Calm Down,Rema,GB,

Switzerland,7,2023-05-28,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap

Switzerland,8,2023-05-28,Watergun,Remo Forrer,CH,Pop

Switzerland,9,2023-05-28,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Switzerland,10,2023-05-28,Bei Nacht,RAF Camora & CRO,AT,

Switzerland,11,2023-05-28,People,Libianca,US,Afro-Beat

Switzerland,12,2023-05-28,Another Love,Tom Odell,GB,Singer/Songwriter

Switzerland,13,2023-05-28,Mockingbird,Eminem,US,Hip-Hop/Rap

Switzerland,14,2023-05-28,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Switzerland,15,2023-05-28,Beso,Rosalia & Rauw Alejandro,PR,

Switzerland,16,2023-05-28,Queen Of Kings,Alessandra,,Pop

Switzerland,17,2023-05-28,As It Was,Harry Styles,England,Pop

Switzerland,18,2023-05-28,Say Yes To Heaven,Lana Del Rey,US,Alternative

Switzerland,19,2023-05-28,Cent'Anni,Shindy,DE,Hip-Hop/Rap

Switzerland,20,2023-05-28,Juicy,EAZ,CH,

Switzerland,1,2023-04-30,Daylight,David Kushner,US,Pop

Switzerland,2,2023-04-30,Flowers,Miley Cyrus,US,Pop

Switzerland,3,2023-04-30,Calm Down,Rema,GB,

Switzerland,4,2023-04-30,Komet,Udo Lindenberg & Apache 207,DE,Pop

Switzerland,5,2023-04-30,Juicy,EAZ,CH,

Switzerland,6,2023-04-30,Beso,Rosalia & Rauw Alejandro,PR,

Switzerland,7,2023-04-30,Mockingbird,Eminem,US,Hip-Hop/Rap

Switzerland,8,2023-04-30,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Switzerland,9,2023-04-30,Double Fantasy,Weeknd & Future,CA,

Switzerland,10,2023-04-30,Cinnamon Roll,Gzuz & Bonez MC,DE,

Switzerland,11,2023-04-30,Another Love,Tom Odell,GB,Singer/Songwriter

Switzerland,12,2023-04-30,All Night,RAF Camora & Luciano,AT,

Switzerland,13,2023-04-30,People,Libianca,US,Afro-Beat

Switzerland,14,2023-04-30,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Switzerland,15,2023-04-30,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Switzerland,16,2023-04-30,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap

Switzerland,17,2023-04-30,Jena Mbreter 2,Noizy,,Hip-Hop/Rap

Switzerland,18,2023-04-30,Eyes Closed,Ed Sheeran,GB,Pop

Switzerland,19,2023-04-30,As It Was,Harry Styles,England,Pop

Switzerland,20,2023-04-30,10:35,DJ Tiesto & Tate McRae,NL,

Taiwan,1,2023-08-06,Love You Like That,Lauv,US,

Taiwan,2,2023-08-06,I Can See You (Taylor's Version),Taylor Swift,US,Pop

Taiwan,3,2023-08-06,Karma,Taylor Swift & Ice Spice,US,

Taiwan,4,2023-08-06,Lost,Linkin Park,US,

Taiwan,5,2023-08-06,Me,Kelly Clarkson,US,Pop

Taiwan,6,2023-08-06,Pancakes And Butter,Jason Mraz,US,Pop

Taiwan,7,2023-08-06,Heaven,Niall Horan,IE,Pop

Taiwan,8,2023-08-06,Jaded,Miley Cyrus,US,Pop

Taiwan,9,2023-08-06,The Fool,Jain,FR,Pop

Taiwan,10,2023-08-06,Alone,Kim Petras & Nicki Minaj,US,Pop

Taiwan,1,2023-07-09,Pa Mis Muchachas,"Christina Aguilera, Nicki Nicole & Nathy Peluso",ES,

Taiwan,2,2023-07-09,Love Again,Celine Dion,CA,

Taiwan,3,2023-07-09,Eyes Closed,Ed Sheeran,GB,Pop

Taiwan,4,2023-07-09,Angel Pt. 1,"NLE Choppa, Kodak Black, Jimin, JVKE & Muni Long",US,

Taiwan,5,2023-07-09,Kill Bill,SZA,US,R&B/Soul

Taiwan,6,2023-07-09,Heaven,Niall Horan,IE,Pop

Taiwan,7,2023-07-09,Karma,Taylor Swift & Ice Spice,US,

Taiwan,8,2023-07-09,Part Of Your World,Halle Bailey,US,

Taiwan,9,2023-07-09,Remind Me,Tom Grennan,GB,Alternative

Taiwan,10,2023-07-09,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,US,Pop

Taiwan,1,2023-06-11,Snooze,SZA,US,R&B/Soul

Taiwan,2,2023-06-11,Part Of Your World,Halle Bailey,US,

Taiwan,3,2023-06-11,Forget Me,Lewis Capaldi,GB,Alternative

Taiwan,4,2023-06-11,Eyes Closed,Ed Sheeran,GB,Pop

Taiwan,5,2023-06-11,Lost,Linkin Park,US,

Taiwan,6,2023-06-11,Waffle House,Jonas Brothers,US,Pop

Taiwan,7,2023-06-11,Wild Dogs (Running In A Slow Dream),Matchbox Twenty,US,Rock

Taiwan,8,2023-06-11,Angel Pt. 1,"NLE Choppa, Kodak Black, Jimin, JVKE & Muni Long",US,

Taiwan,9,2023-06-11,Growing Up Is...,Ruel,AU,Pop

Taiwan,10,2023-06-11,Better With You,Simply Red,GB,Pop

Taiwan,1,2023-05-14,Flowers,Miley Cyrus,US,Pop

Taiwan,2,2023-05-14,Eyes Closed,Ed Sheeran,GB,Pop

Taiwan,3,2023-05-14,Pride (In The Name Of Love),U2,IE,Rock

Taiwan,4,2023-05-14,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,US,Pop

Taiwan,5,2023-05-14,Anti-Hero,Taylor Swift,US,Pop

Taiwan,6,2023-05-14,Lost,Linkin Park,US,

Taiwan,7,2023-05-14,Growing Up Is...,Ruel,AU,Pop

Taiwan,8,2023-05-14,Lux Aeterna,Metallica,US,Metal

Taiwan,9,2023-05-14,Trustfall,P!nk,US,Dance

Taiwan,10,2023-05-14,I Know It Won't Work,Gracie Abrams,US,Pop

Taiwan,1,2023-04-16,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,US,Pop

Taiwan,2,2023-04-16,Flowers,Miley Cyrus,US,Pop

Taiwan,3,2023-04-16,Easy Lover,Ellie Goulding & Big Sean,GB,

Taiwan,4,2023-04-16,Pride (In The Name Of Love),U2,IE,Rock

Taiwan,5,2023-04-16,Anti-Hero,Taylor Swift,US,Pop

Taiwan,6,2023-04-16,Never Gonna Not Dance Again,P!nk,US,Pop

Taiwan,7,2023-04-16,Unholy,Sam Smith & Kim Petras,US,Dance

Taiwan,8,2023-04-16,Can I Get It,Adele,GB,Pop

Taiwan,9,2023-04-16,Holding Out For A Hero,Adam Lambert,US,Pop

Taiwan,10,2023-04-16,I Don't Think That I Like Her,Charlie Puth,US,Pop

Taiwan,1,2023-03-19,Never Gonna Not Dance Again,P!nk,US,Pop

