Country,Position,Date,Song title,Song author 
Japan,2,2007-12-23,Wonderful & Beautiful,Remioromen
Japan,3,2007-12-23,Dalin,Keisuke Kuwata
Japan,4,2007-12-23,Wandarain,Yuki
Japan,5,2007-12-23,Glorious Mind,Zard
Japan,6,2007-12-23,No One,Alicia Keys
Japan,7,2007-12-23,The Kiss,Koh +
Japan,8,2007-12-23,Lose Your Mind,Boa
Japan,9,2007-12-23,Sakura,Qing Kiba
Japan,10,2007-12-23,Keep The Faith,Kat-tun
Japan,11,2007-12-23,Red Ribbon,Aids
Japan,12,2007-12-23,Red Muffler / Good,Noriyuki Makihara
Japan,13,2007-12-23,Chocolate Royal Flush,Misia
Japan,14,2007-12-23,Amazing,High And Mighty Color
Japan,15,2007-12-23,Holy Night,Ketsumeishi
Japan,16,2007-12-23,New Beginning Cafe,Mr Children
Japan,17,2007-12-23,Hi,Yo Hitoto
Japan,18,2007-12-23,Blade Chord,Abingdon Boys School
Japan,19,2007-12-23,Hot Stuff (Let's Dance),Craig David
Japan,20,2007-12-23,Destination Nowhere,Erika
Japan,1,2007-12-16,Dalin,Keisuke Kuwata
Japan,2,2007-12-16,Hi,Yo Hitoto
Japan,3,2007-12-16,Chocolate Royal Flush,Misia
Japan,4,2007-12-16,No One,Alicia Keys
Japan,5,2007-12-16,The Kiss,Koh +
Japan,6,2007-12-16,Good Times Bad Times,Hiromi Go
Japan,7,2007-12-16,Tears Temperature,SID
Japan,8,2007-12-16,Blade Chord,Abingdon Boys School
Japan,9,2007-12-16,Keep The Faith,Kat-tun
Japan,10,2007-12-16,Youth (sei Syun),Tokio
Japan,11,2007-12-16,Red Ribbon,Aids
Japan,12,2007-12-16,Shining Night,Chemistry
Japan,13,2007-12-16,Holy Night,Ketsumeishi
Japan,14,2007-12-16,New Beginning Cafe,Mr Children
Japan,15,2007-12-16,Hot Stuff (Let's Dance),Craig David
Japan,16,2007-12-16,Destination Nowhere,Erika
Japan,17,2007-12-16,Sweetest Girl,Wyclef Jean
Japan,18,2007-12-16,Ember - Eternal - Bed,Double
Japan,19,2007-12-16,Merry Christmas,Flavor Hall
Japan,20,2007-12-16,Ultra Music Power,Hey! Say! Jump
Japan,1,2007-12-09,Youth (sei Syun),Tokio
Japan,2,2007-12-09,Silent Love To Open My Heart To Be With U,Mai Mu Cang
Japan,3,2007-12-09,Destination Nowhere,Erika
Japan,4,2007-12-09,No One,Alicia Keys
Japan,5,2007-12-09,Not In Love,Acid Black Cherry
Japan,6,2007-12-09,Keep The Faith,Kat-tun
Japan,7,2007-12-09,Red Ribbon,Aids
Japan,8,2007-12-09,Holy Night,Ketsumeishi
Japan,9,2007-12-09,The Kiss,Koh +
Japan,10,2007-12-09,Hot Stuff (Let's Dance),Craig David
Japan,11,2007-12-09,Seeing The Unrequited Love,Berryz Workshop
Japan,12,2007-12-09,I Should Be So Lucky,Mihimaru Gt
Japan,13,2007-12-09,Sweetest Girl,Wyclef Jean
Japan,14,2007-12-09,New Beginning Cafe,Mr Children
Japan,15,2007-12-09,Ultra Music Power,Hey! Say! Jump
Japan,16,2007-12-09,Winter Rain Sound,Flow
Japan,17,2007-12-09,I Believe,Exile
Japan,18,2007-12-09,Weeeek,News
Japan,19,2007-12-09,Iris Happy To Box,Salyu
Japan,20,2007-12-09,Taking Chances,Celine Dion
Japan,1,2007-12-02,Keep The Faith,Kat-tun
Japan,2,2007-12-02,Holy Night,Ketsumeishi
Japan,3,2007-12-02,The Kiss,Koh +
Japan,4,2007-12-02,No One,Alicia Keys
Japan,5,2007-12-02,I Believe,Exile
Japan,6,2007-12-02,Weeeek,News
Japan,7,2007-12-02,Ultra Music Power,Hey! Say! Jump
Japan,8,2007-12-02,Hot Stuff (Let's Dance),Craig David
Japan,9,2007-12-02,Hurry Xmas,L'Arc-en-Ciel
Japan,10,2007-12-02,Tangerines,Morning Musume
Japan,11,2007-12-02,Gently,Kobukuro
Japan,12,2007-12-02,Gimme More,Britney Spears
Japan,13,2007-12-02,New Beginning Cafe,Mr Children
Japan,14,2007-12-02,Taking Chances,Celine Dion
Japan,15,2007-12-02,Endless Wind,Tamio Okuda
Japan,16,2007-12-02,Flower's Name,Bump Of Chicken
Japan,17,2007-12-02,People,GReeeeN
Japan,18,2007-12-02,Forever Love,TVXQ
Japan,19,2007-12-02,One,AI
Japan,20,2007-12-02,Last Angel,Kumi Kouda
Japan,1,2007-11-25,Ultra Music Power,Hey! Say! Jump
Japan,2,2007-11-25,Hurry Xmas,L'Arc-en-Ciel
Japan,3,2007-11-25,Vale Crossing,Uverworld
Japan,4,2007-11-25,Weeeek,News
Japan,5,2007-11-25,Hot Stuff (Let's Dance),Craig David
Japan,6,2007-11-25,Gently,Kobukuro
Japan,7,2007-11-25,New Beginning Cafe,Mr Children
Japan,8,2007-11-25,Gimme More,Britney Spears
Japan,9,2007-11-25,Forever Love,TVXQ
Japan,10,2007-11-25,Taking Chances,Celine Dion
Japan,11,2007-11-25,People,GReeeeN
Japan,12,2007-11-25,No One,Alicia Keys
Japan,13,2007-11-25,Last Angel,Kumi Kouda
Japan,14,2007-11-25,Inconsolable,Backstreet Boys
Japan,15,2007-11-25,Flower's Name,Bump Of Chicken
Japan,16,2007-11-25,Sow Seeds Daily,In Hau
Japan,17,2007-11-25,How Long,Eagles
Japan,18,2007-11-25,After Dark,Asian Kung-fu Generation
Japan,19,2007-11-25,One,AI
Japan,20,2007-11-25,Speed King,Rip Slyme
Japan,1,2007-11-18,Weeeek,News
Japan,2,2007-11-18,Gently,Kobukuro
Japan,3,2007-11-18,Beautiful Life,W-inds
Japan,4,2007-11-18,Last Angel,Kumi Kouda
Japan,5,2007-11-18,New Beginning Cafe,Mr Children
Japan,6,2007-11-18,After Dark,Asian Kung-fu Generation
Japan,7,2007-11-18,How Long,Eagles
Japan,8,2007-11-18,Taking Chances,Celine Dion
Japan,9,2007-11-18,Pocket,Ai Otsuka
Japan,10,2007-11-18,Inconsolable,Backstreet Boys
Japan,11,2007-11-18,Flower's Name,Bump Of Chicken
Japan,12,2007-11-18,Dirty,Nightmare
Japan,13,2007-11-18,Speed King,Rip Slyme
Japan,14,2007-11-18,Chance!,Tsukishima Kirari
Japan,15,2007-11-18,May Day,Bump Of Chicken
Japan,16,2007-11-18,Fleeting Thoughts,Boyz II Men
Japan,17,2007-11-18,One,AI
Japan,18,2007-11-18,Ashes. Ep,Glay
Japan,19,2007-11-18,Gimme More,Britney Spears
Japan,20,2007-11-18,Dream Swore In A Tree,Harafuumi
Japan,1,2007-11-11,Ashes. Ep,Glay
Japan,2,2007-11-11,New Beginning Cafe,Mr Children
Japan,3,2007-11-11,Flower's Name,Bump Of Chicken
Japan,4,2007-11-11,How Long,Eagles
Japan,5,2007-11-11,Small Palmar,Aqua Timez
Japan,6,2007-11-11,Inconsolable,Backstreet Boys
Japan,7,2007-11-11,Amorous,Every Little Thing
Japan,8,2007-11-11,May Day,Bump Of Chicken
Japan,9,2007-11-11,Now You Have Not,Funky Monkey Babys
Japan,10,2007-11-11,Last River,Chemistry
Japan,11,2007-11-11,Fuzz,Muck
Japan,12,2007-11-11,Really Noji Bun,Buono
Japan,13,2007-11-11,I Love You,Base Ball Bear
Japan,14,2007-11-11,Madder Promise,Swank Is Progress
Japan,15,2007-11-11,Fleeting Thoughts,Boyz II Men
Japan,16,2007-11-11,Crocodile,Underworld
Japan,17,2007-11-11,Doubt & Trust,Access
Japan,18,2007-11-11,A Lee Si Te Le,Dreams Come True
Japan,19,2007-11-11,It's My Seoul,Guan Jani
Japan,20,2007-11-11,Radio Nowhere,Bruce Springsteen
Japan,1,2007-11-04,Flower's Name,Bump Of Chicken
Japan,2,2007-11-04,Last River,Chemistry
Japan,3,2007-11-04,Inconsolable,Backstreet Boys
Japan,4,2007-11-04,Yellow,Kimura Kaera
Japan,5,2007-11-04,Madder Promise,Swank Is Progress
Japan,6,2007-11-04,May Day,Bump Of Chicken
Japan,7,2007-11-04,Tsubasa,Alice Nine Markers
Japan,8,2007-11-04,It's My Seoul,Guan Jani
Japan,9,2007-11-04,Urban Mermaid,Yuna Ito
Japan,10,2007-11-04,A Lee Si Te Le,Dreams Come True
Japan,11,2007-11-04,Bell's Daybreak,L'arc
Japan,12,2007-11-04,Crocodile,Underworld
Japan,13,2007-11-04,Extra,One OK Rock
Japan,14,2007-11-04,It Is Here,Soulja Boy
Japan,15,2007-11-04,Lalala,Miliyah
Japan,16,2007-11-04,Do It Well,Jennifer Lopez
Japan,17,2007-11-04,It Still Matters,Gospellers
Japan,18,2007-11-04,Radio Nowhere,Bruce Springsteen
Japan,19,2007-11-04,Super Love Song,B'z 
Japan,20,2007-11-04,Liberty,Salyu
Japan,1,2007-10-28,It's My Seoul,Guan Jani
Japan,2,2007-10-28,It Still Matters,Gospellers
Japan,3,2007-10-28,Crocodile,Underworld
Japan,4,2007-10-28,Bell's Daybreak,L'arc
Japan,5,2007-10-28,A Lee Si Te Le,Dreams Come True
Japan,6,2007-10-28,Super Love Song,B'z 
Japan,7,2007-10-28,Lalala,Miliyah
Japan,8,2007-10-28,It Is Here,Soulja Boy
Japan,9,2007-10-28,Do It Well,Jennifer Lopez
Japan,10,2007-10-28,Flowered Necklace,Ryu Si-won
Japan,11,2007-10-28,Happiness,Storm
Japan,12,2007-10-28,Suburban Knights,Hard-Fi
Japan,13,2007-10-28,Child Heart-whole City,Celsius - Ute
Japan,14,2007-10-28,Waters Of The Moon,Yuko Ando
Japan,15,2007-10-28,Liberty,Salyu
Japan,16,2007-10-28,Love & Truth,Yui
Japan,17,2007-10-28,The Pretender,Foo Fighters
Japan,18,2007-10-28,Eternal Poetry,Mika Nakashima
Japan,19,2007-10-28,Because Of A Dream,Little
Japan,20,2007-10-28,Chosen Soldier,Issa
Japan,1,2007-10-21,Bell's Daybreak,L'arc
Japan,2,2007-10-21,A Lee Si Te Le,Dreams Come True
Japan,3,2007-10-21,Super Love Song,B'z 
Japan,4,2007-10-21,Crocodile,Underworld
Japan,5,2007-10-21,Love & Truth,Yui
Japan,6,2007-10-21,It Is Here,Soulja Boy
Japan,7,2007-10-21,The Pretender,Foo Fighters
Japan,8,2007-10-21,Do It Well,Jennifer Lopez
Japan,9,2007-10-21,Art School Han Pair!,Sendai Cargo
Japan,10,2007-10-21,Eternal Poetry,Mika Nakashima
Japan,11,2007-10-21,Happiness,Storm
Japan,12,2007-10-21,Suburban Knights,Hard-Fi
Japan,13,2007-10-21,I Love You In The Form Of,Hitomi Yaida
Japan,14,2007-10-21,Beautiful World,Utada Hikaru
Japan,15,2007-10-21,Because Of A Dream,Little
Japan,16,2007-10-21,Talkin' 2 Myself,Hamazaki Walking
Japan,17,2007-10-21,Inconsolable,Backstreet Boys
Japan,18,2007-10-21,This Song,Ket X-king
Japan,19,2007-10-21,I Got It From My Mama,Will.I.Am
Japan,20,2007-10-21,Tongue Te Tongue,Soul'd Out
Japan,1,2007-10-14,Super Love Song,B'z 
Japan,2,2007-10-14,A Lee Si Te Le,Dreams Come True
Japan,3,2007-10-14,Eternal Poetry,Mika Nakashima
Japan,4,2007-10-14,Crocodile,Underworld
Japan,5,2007-10-14,Love & Truth,Yui
Japan,6,2007-10-14,The Pretender,Foo Fighters
Japan,7,2007-10-14,This Is,Nightmare
Japan,8,2007-10-14,Red Yarn,Rag Fair
Japan,9,2007-10-14,It Is Here,Soulja Boy
Japan,10,2007-10-14,Tongue Te Tongue,Soul'd Out
Japan,11,2007-10-14,Happiness,Storm
Japan,12,2007-10-14,Beautiful World,Utada Hikaru
Japan,13,2007-10-14,Talkin' 2 Myself,Hamazaki Walking
Japan,14,2007-10-14,Inconsolable,Backstreet Boys
Japan,15,2007-10-14,Happy?,Ai Kawashima
Japan,16,2007-10-14,Black Cherry,Acid Black Cherry
Japan,17,2007-10-14,I Got It From My Mama,Will.I.Am
Japan,18,2007-10-14,This Song,Ket X-king
Japan,19,2007-10-14,Eternally,Kinki Kids
Japan,20,2007-10-14,Hundreds Love Song,Satomi Takasugi
Japan,1,2007-10-07,Love & Truth,Yui
Japan,2,2007-10-07,The Pretender,Foo Fighters
Japan,3,2007-10-07,Love Letter,Boa
Japan,4,2007-10-07,Black Cherry,Acid Black Cherry
Japan,5,2007-10-07,Talkin' 2 Myself,Hamazaki Walking
Japan,6,2007-10-07,Happiness,Storm
Japan,7,2007-10-07,Beautiful World,Utada Hikaru
Japan,8,2007-10-07,Honey Finger,Shido
Japan,9,2007-10-07,It Is Here,Soulja Boy
Japan,10,2007-10-07,Inconsolable,Backstreet Boys
Japan,11,2007-10-07,Eternally,Kinki Kids
Japan,12,2007-10-07,Locus,Seamo
Japan,13,2007-10-07,Life,Nakajima Beauty
Japan,14,2007-10-07,The U Of Love It Is,Fortunately
Japan,15,2007-10-07,I Got It From My Mama,Will.I.Am
Japan,16,2007-10-07,1973,James Blunt
Japan,17,2007-10-07,Shine / Ride On,East God Happening
Japan,18,2007-10-07,Fake Star,Hirai It Is Hard
Japan,19,2007-10-07,Making About The Poem Of The Wind Inquire,Kuwata It Is Good
Japan,20,2007-10-07,"Connecting, The Hand",East God Happening
Japan,1,2007-09-30,Talkin' 2 Myself,Hamazaki Walking
Japan,2,2007-09-30,Shine / Ride On,East God Happening
Japan,3,2007-09-30,Eternally,Kinki Kids
Japan,4,2007-09-30,"Connecting, The Hand",East God Happening
Japan,5,2007-09-30,The U Of Love It Is,Fortunately
Japan,6,2007-09-30,Happiness,Storm
Japan,7,2007-09-30,Beautiful World,Utada Hikaru
Japan,8,2007-09-30,I Got It From My Mama,Will.I.Am
Japan,9,2007-09-30,It Is Here,Soulja Boy
Japan,10,2007-09-30,Life,Nakajima Beauty
Japan,11,2007-09-30,Stronger,Kanye West
Japan,12,2007-09-30,Making About The Poem Of The Wind Inquire,Kuwata It Is Good
Japan,13,2007-09-30,1973,James Blunt
Japan,14,2007-09-30,Fake Star,Hirai It Is Hard
Japan,15,2007-09-30,Clap & Love/why,Fragrance
Japan,16,2007-09-30,Heart,Kazumasa Oda
Japan,17,2007-09-30,Rehab,Amy Winehouse
Japan,18,2007-09-30,Polyrhythm,Perfume
Japan,19,2007-09-30,Beautiful Girls,Sean Kingston
Japan,20,2007-09-30,Built To Last,Melee
Japan,1,2007-09-23,Eternally,Kinki Kids
Japan,2,2007-09-23,The U Of Love It Is,Fortunately
Japan,3,2007-09-23,Happiness,Storm
Japan,4,2007-09-23,Fake Star,Hirai It Is Hard
Japan,5,2007-09-23,Beautiful World,Utada Hikaru
Japan,6,2007-09-23,Clap & Love/why,Fragrance
Japan,7,2007-09-23,Fragment Of Blue Sky,Sophia
Japan,8,2007-09-23,Making About The Poem Of The Wind Inquire,Kuwata It Is Good
Japan,9,2007-09-23,Life,Nakajima Beauty
Japan,10,2007-09-23,Stronger,Kanye West
Japan,11,2007-09-23,Rehab,Amy Winehouse
Japan,12,2007-09-23,Heart,Kazumasa Oda
Japan,13,2007-09-23,Polyrhythm,Perfume
Japan,14,2007-09-23,My Heart Draws A Dream,L'arc
Japan,15,2007-09-23,Built To Last,Melee
Japan,16,2007-09-23,Beautiful Girls,Sean Kingston
Japan,17,2007-09-23,Gift,Et-king
Japan,18,2007-09-23,The Dream Of Mermaid Princess,Matutouya Reason Truth
Japan,19,2007-09-23,Orange,Chiyatsutomonchi
Japan,20,2007-09-23,Passion Fruit,Hujihuaburitsuku
Japan,1,2007-09-16,Happiness,Storm
Japan,2,2007-09-16,Beautiful World,Utada Hikaru
Japan,3,2007-09-16,Clap & Love/why,Fragrance
Japan,4,2007-09-16,My Heart Draws A Dream,L'arc
Japan,5,2007-09-16,Making About The Poem Of The Wind Inquire,Kuwata It Is Good
Japan,6,2007-09-16,Life,Nakajima Beauty
Japan,7,2007-09-16,Time Drawing One,Exile
Japan,8,2007-09-16,Orange,Chiyatsutomonchi
Japan,9,2007-09-16,The Dream Of Mermaid Princess,Matutouya Reason Truth
Japan,10,2007-09-16,Stronger,Kanye West
Japan,11,2007-09-16,The World,Aiko
Japan,12,2007-09-16,Heart,Kazumasa Oda
Japan,13,2007-09-16,Rehab,Amy Winehouse
Japan,14,2007-09-16,Built To Last,Melee
Japan,15,2007-09-16,Country Road,Asian2
Japan,16,2007-09-16,Beautiful Girls,Sean Kingston
Japan,17,2007-09-16,Passion Fruit,Hujihuaburitsuku
Japan,18,2007-09-16,Hold On,KT Tunstall
Japan,19,2007-09-16,Jimmy,M.I.A.
Japan,20,2007-09-16,End Of Summer,Yazawa Eikichi
Japan,1,2007-09-09,Beautiful World,Utada Hikaru
Japan,2,2007-09-09,My Heart Draws A Dream,L'arc
Japan,3,2007-09-09,Making About The Poem Of The Wind Inquire,Kuwata It Is Good
Japan,4,2007-09-09,Time Drawing One,Exile
Japan,5,2007-09-09,Life,Nakajima Beauty
Japan,6,2007-09-09,The World,Aiko
Japan,7,2007-09-09,Built To Last,Melee
Japan,8,2007-09-09,Heart,Kazumasa Oda
Japan,9,2007-09-09,Beautiful Girls,Sean Kingston
Japan,10,2007-09-09,Brightdown,Tamaoki
Japan,11,2007-09-09,Jimmy,M.I.A.
Japan,12,2007-09-09,24karats,Sowelu & Exile & Doberman Inc
Japan,13,2007-09-09,Lifetime Respect,Rsp
Japan,14,2007-09-09,Green Days,Motoyosi
Japan,15,2007-09-09,As For Love Gorgeously,Lucky Soul
Japan,16,2007-09-09,Kirachiyun,Tokyo Event
Japan,17,2007-09-09,"This Day, Immature Person",Tokio
Japan,18,2007-09-09,Birth Of Treasure,K
Japan,19,2007-09-09,Shredder,Yoshii Harmony
Japan,20,2007-09-09,Hey! Say!,Hay! Say! 7
Japan,1,2007-09-02,Making About The Poem Of The Wind Inquire,Kuwata It Is Good
Japan,2,2007-09-02,The World,Aiko
Japan,3,2007-09-02,Life,Nakajima Beauty
Japan,4,2007-09-02,Heart,Kazumasa Oda
Japan,5,2007-09-02,Kirachiyun,Tokyo Event
Japan,6,2007-09-02,Built To Last,Melee
Japan,7,2007-09-02,Stand By Me,Brilliant Green
Japan,8,2007-09-02,Shredder,Yoshii Harmony
Japan,9,2007-09-02,Jimmy,M.I.A.
Japan,10,2007-09-02,"This Day, Immature Person",Tokio
Japan,11,2007-09-02,Lifetime Respect,Rsp
Japan,12,2007-09-02,Hey! Say!,Hay! Say! 7
Japan,13,2007-09-02,Beautiful Girls,Sean Kingston
Japan,14,2007-09-02,Green Days,Motoyosi
Japan,15,2007-09-02,As For Love Gorgeously,Lucky Soul
Japan,16,2007-09-02,Tattoo,Clearly Spring
Japan,17,2007-09-02,Answer,Flow
Japan,18,2007-09-02,Star Rubbish Sun Set,Yuki
Japan,19,2007-09-02,Underclass Hero,"Sum 41 "
Japan,20,2007-09-02,Samurai,Tatsuki & Wing
Japan,1,2007-08-26,"This Day, Immature Person",Tokio
Japan,2,2007-08-26,Heart,Kazumasa Oda
Japan,3,2007-08-26,Green Days,Motoyosi
Japan,4,2007-08-26,Lifetime Respect,Rsp
Japan,5,2007-08-26,Jimmy,M.I.A.
Japan,6,2007-08-26,Suddenly Yeah!,Mihimaru Gt
Japan,7,2007-08-26,Girigirigagangan,The Kuromaniyonzu
Japan,8,2007-08-26,Hey! Say!,Hay! Say! 7
Japan,9,2007-08-26,Answer,Flow
Japan,10,2007-08-26,Samurai,Tatsuki & Wing
Japan,11,2007-08-26,Underclass Hero,"Sum 41 "
Japan,12,2007-08-26,Star Rubbish Sun Set,Yuki
Japan,13,2007-08-26,Peach/heart,Otsuka Love
Japan,14,2007-08-26,Forelock Of Chance,Takeuchi Ball
Japan,15,2007-08-26,Summer The Empty Graffiti,Going Ones
Japan,16,2007-08-26,Alones,Aqua Timez
Japan,17,2007-08-26,Shiyakabichi Laka Laka La,Uverworld
Japan,18,2007-08-26,Navy Blue,Spitz
Japan,19,2007-08-26,Tropical Night,Rip Slyme
Japan,20,2007-08-26,L O V E U,Rear
Japan,1,2007-08-19,Samurai,Tatsuki & Wing
Japan,2,2007-08-19,Shiyakabichi Laka Laka La,Uverworld
Japan,3,2007-08-19,Star Rubbish Sun Set,Yuki
Japan,4,2007-08-19,Jimmy,M.I.A.
Japan,5,2007-08-19,Hey! Say!,Hay! Say! 7
Japan,6,2007-08-19,Answer,Flow
Japan,7,2007-08-19,Summer The Empty Graffiti,Going Ones
Japan,8,2007-08-19,"If You It Is Not, It Is Useless What",Kimeru
Japan,9,2007-08-19,Underclass Hero,"Sum 41 "
Japan,10,2007-08-19,Forelock Of Chance,Takeuchi Ball
Japan,11,2007-08-19,Peach/heart,Otsuka Love
Japan,12,2007-08-19,Alones,Aqua Timez
Japan,13,2007-08-19,Kiramekiawa,Every Little Thing
Japan,14,2007-08-19,Lifetime Respect,Rsp
Japan,15,2007-08-19,Tropical Night,Rip Slyme
Japan,16,2007-08-19,Navy Blue,Spitz
Japan,17,2007-08-19,Guitar,Prince
Japan,18,2007-08-19,L O V E U,Rear
Japan,19,2007-08-19,Although Sun,Naotarou Moriyama
Japan,20,2007-08-19,Summer,East God Happening
Japan,1,2007-08-12,Navy Blue,Spitz
Japan,2,2007-08-12,Summer,East God Happening
Japan,3,2007-08-12,Hey! Say!,Hay! Say! 7
Japan,4,2007-08-12,Answer,Flow
Japan,5,2007-08-12,Peach/heart,Otsuka Love
Japan,6,2007-08-12,Alones,Aqua Timez
Japan,7,2007-08-12,Underclass Hero,"Sum 41 "
Japan,8,2007-08-12,Tropical Night,Rip Slyme
Japan,9,2007-08-12,This Night,Chemistry
Japan,10,2007-08-12,[ikenai] Sun,Orange Range
Japan,11,2007-08-12,It Is/the Cover Ns,Coming And Others
Japan,12,2007-08-12,Glitter/fated,Hamazaki Walking
Japan,13,2007-08-12,Link,Pornograffitti
Japan,14,2007-08-12,Guitar,Prince
Japan,15,2007-08-12,Lullaby For You,Jyongri
Japan,16,2007-08-12,Fly Away,Seamo
Japan,17,2007-08-12,As For Word Like This As For Heart Square,The Ri Which Comes
Japan,18,2007-08-12,Starting Line 4 Songs,Baba Genius
Japan,19,2007-08-12,Condition Of Midsummer,Base Ball Bear
Japan,20,2007-08-12,Never - Never,One OK Rock
Japan,1,2007-08-05,Peach/heart,Otsuka Love
Japan,2,2007-08-05,Tropical Night,Rip Slyme
Japan,3,2007-08-05,[ikenai] Sun,Orange Range
Japan,4,2007-08-05,Link,Pornograffitti
Japan,5,2007-08-05,Glitter/fated,Hamazaki Walking
Japan,6,2007-08-05,Underclass Hero,"Sum 41 "
Japan,7,2007-08-05,In Woman Happiness That,Morning The Daughter
Japan,8,2007-08-05,Shine And Eternity,Yoshii Harmony
Japan,9,2007-08-05,Fly Away,Seamo
Japan,10,2007-08-05,Guitar,Prince
Japan,11,2007-08-05,Lullaby For You,Jyongri
Japan,12,2007-08-05,Heartbeat,Kirito
Japan,13,2007-08-05,Love,GReeeeN
Japan,14,2007-08-05,Do It Again,Chemical Brothers
Japan,15,2007-08-05,Free,Erika
Japan,16,2007-08-05,As For Word Like This As For Heart Square,The Ri Which Comes
Japan,17,2007-08-05,Condition Of Midsummer,Base Ball Bear
Japan,18,2007-08-05,Starting Line 4 Songs,Baba Genius
Japan,19,2007-08-05,Never - Never,One OK Rock
Japan,20,2007-08-05,Samantha,Kimura [kaera]
Japan,1,2007-07-29,Link,Pornograffitti
Japan,2,2007-07-29,Glitter/fated,Hamazaki Walking
Japan,3,2007-07-29,[ikenai] Sun,Orange Range
Japan,4,2007-07-29,Underclass Hero,"Sum 41 "
Japan,5,2007-07-29,Samantha,Kimura [kaera]
Japan,6,2007-07-29,Summer The Thing,AAA
Japan,7,2007-07-29,Free,Erika
Japan,8,2007-07-29,Spell Magic,Acid Black Cherry
Japan,9,2007-07-29,Rock Star,Sophia
Japan,10,2007-07-29,Do It Again,Chemical Brothers
Japan,11,2007-07-29,Condition Of Midsummer,Base Ball Bear
Japan,12,2007-07-29,Love,GReeeeN
Japan,13,2007-07-29,Last Night,It Is Clear Wooden Place Siyunsuke
Japan,14,2007-07-29,Five Days,It Is Clear Wooden Place Siyunsuke
Japan,15,2007-07-29,Osca,Tokyo Event
Japan,16,2007-07-29,Jewelry Day,Fragrance
Japan,17,2007-07-29,Music,
Japan,18,2007-07-29,Tarantula,Smashing Pumpkins
Japan,19,2007-07-29,I'll Remember You,AI
Japan,20,2007-07-29,One-man Shaw,Little
Japan,1,2007-07-22,Music,
Japan,2,2007-07-22,Free,Erika
Japan,3,2007-07-22,Osca,Tokyo Event
Japan,4,2007-07-22,Marine Snow,Opening Switch
Japan,5,2007-07-22,She's My Girl,Enamel Brothers
Japan,6,2007-07-22,Jewelry Day,Fragrance
Japan,7,2007-07-22,Hana,Micro Of Def Tech
Japan,8,2007-07-22,Once In A Lifetime,Nakajima You See And Keep
Japan,9,2007-07-22,Do It Again,Chemical Brothers
Japan,10,2007-07-22,Tarantula,Smashing Pumpkins
Japan,11,2007-07-22,In Addition It Can Meet To You,Ketsumeishi
Japan,12,2007-07-22,Love,GReeeeN
Japan,13,2007-07-22,Certainly,Anjiera Aki
Japan,14,2007-07-22,Summer Love,Shido
Japan,15,2007-07-22,Icky Thump,White Stripes
Japan,16,2007-07-22,Season Of The Love Which It Goes Round,C-ute
Japan,17,2007-07-22,Freaky,Rice Field Not Yet
Japan,18,2007-07-22,She Builds Quick Machines,Velvet Revolver
Japan,19,2007-07-22,Tomorrow The Kana Which Clears Up,Kuwata It Is Good
Japan,20,2007-07-22,Grace Kelly,Mika
Japan,1,2007-07-15,Free,Erika
Japan,2,2007-07-15,Love Is The Greatest Thing,W-inds
Japan,3,2007-07-15,Freaky,Rice Field Not Yet
Japan,4,2007-07-15,Jewelry Day,Fragrance
Japan,5,2007-07-15,In Addition It Can Meet To You,Ketsumeishi
Japan,6,2007-07-15,Any Love,Misia
Japan,7,2007-07-15,She Builds Quick Machines,Velvet Revolver
Japan,8,2007-07-15,Nephilim,Abingdon Boys School
Japan,9,2007-07-15,Do It Again,Chemical Brothers
Japan,10,2007-07-15,Thousand Year Romance,Toshihiko Takamizawa
Japan,11,2007-07-15,Icky Thump,White Stripes
Japan,12,2007-07-15,Love,GReeeeN
Japan,13,2007-07-15,Nitsuponainiikuyo],Golf & Mike
Japan,14,2007-07-15,Tomorrow The Kana Which Clears Up,Kuwata It Is Good
Japan,15,2007-07-15,Yesterday Of The Tear,Garnet Crow
Japan,16,2007-07-15,My Generation/understand,Yui
Japan,17,2007-07-15,Make A Memory,Bon Jovi
Japan,18,2007-07-15,Grace Kelly,Mika
Japan,19,2007-07-15,Lotus Flower,Shonan Wind
Japan,20,2007-07-15,End Of Returner Darkness,Gackt
Japan,1,2007-07-08,Freaky,Rice Field Not Yet
Japan,2,2007-07-08,In Addition It Can Meet To You,Ketsumeishi
Japan,3,2007-07-08,Nitsuponainiikuyo],Golf & Mike
Japan,4,2007-07-08,Mahaloha,Itoh Reason & Micro Of Def Tech
Japan,5,2007-07-08,She Builds Quick Machines,Velvet Revolver
Japan,6,2007-07-08,My Generation/understand,Yui
Japan,7,2007-07-08,Do It Again,Chemical Brothers
Japan,8,2007-07-08,Icky Thump,White Stripes
Japan,9,2007-07-08,Love,GReeeeN
Japan,10,2007-07-08,End Of Returner Darkness,Gackt
Japan,11,2007-07-08,Fountain Open Space Of Confession,Berryz Atelier
Japan,12,2007-07-08,Song Of Joy,Kat-tun
Japan,13,2007-07-08,Tomorrow The Kana Which Clears Up,Kuwata It Is Good
Japan,14,2007-07-08,Empty Color [deizu],Nakagawa Sho Child
Japan,15,2007-07-08,Make A Memory,Bon Jovi
Japan,16,2007-07-08,Although It Should Have Come,Kreva
Japan,17,2007-07-08,Lotus Flower,Shonan Wind
Japan,18,2007-07-08,Great Dictator (of The Free World),Kula Shaker
Japan,19,2007-07-08,Smokers Outside The Hospital Doors,Editors
